"","k__Bacteria","g__Bifidobacterium","g__Cellulomonas","g__Collinsella","g__Adlercreutzia","g__Eggerthella","g__Gordonibacter","p__Bacteroidetes","o__Bacteroidales","f__Bacteroidaceae","g__Bacteroides","g__Mediterranea","g__Barnesiella","g__Butyricimonas","g__Odoribacter","f__Prevotellaceae","g__Paraprevotella","g__Prevotella","g__Prevotellamassilia","f__Rikenellaceae","g__Alistipes","g__Parabacteroides","g__Tannerella","p__Firmicutes","g__Enterococcus","g__Lactobacillus","g__Streptococcus","o__Clostridiales","g__Flavonifractor","g__Intestinimonas","g__Pseudoflavonifractor","g__Butyricicoccus","g__Clostridium","g__Hungatella","g__Emergencia","g__Eubacterium","f__Lachnospiraceae","g__Anaerostipes","g__Blautia","g__Butyrivibrio","g__Coprococcus","g__Dorea","g__Eisenbergiella","g__Fusicatenibacter","g__Lachnoclostridium","g__Roseburia","g__Tyzzerella","g__Oscillibacter","g__Clostridioides","f__Ruminococcaceae","g__Anaeromassilibacillus","g__Anaerotruncus","g__Angelakisella","g__Faecalibacterium","g__Gemmiger","g__Negativibacillus","g__Neglecta","g__Phocea","g__Provencibacterium","g__Ruminiclostridium","g__Ruminococcus","g__Ruthenibacterium","g__Subdoligranulum","f__Erysipelotrichaceae","g__Faecalitalea","g__Holdemania","g__Acidaminococcus","g__Phascolarctobacterium","g__Dialister","o__Burkholderiales","f__Comamonadaceae","g__Dakarella","g__Parasutterella","g__Sutterella","g__Bilophila","g__Desulfovibrio","g__Campylobacter","f__Enterobacteriaceae","g__Escherichia","g__Haemophilus","g__Akkermansia"
"MCT.f.0209",0.365379612168268,-2.1840655587573,-3.38803141399693,-2.00174400196335,0.7497913110786,-0.426207641204929,-2.1840655587573,-0.903131713295239,5.00086680803147,0.284033972714316,7.55399295165488,-1.22855411372987,3.47052667170813,1.93659631178217,2.49249462331746,-2.00174400196335,-0.658009255262254,0.098316826919223,-3.49136511532145,-1.39560819839303,6.35147822587153,5.10363187110191,-2.1840655587573,2.18538229370972,-0.903131713295239,0.195480575372871,-1.71406192951157,3.99138582446369,0.588523163482478,1.97481752460237,0.333630913853688,-0.0323033554978411,2.99884095627941,-0.748981033467981,-1.39560819839303,1.00228707440534,3.39036724387105,-1.84759332213609,2.56779900638159,-2.40720911007151,0.284033972714316,-0.658009255262254,-0.535406933169922,0.176788442360718,2.38651318246117,3.05131200801686,-1.08545327008919,2.17007587242704,-0.615449640843458,2.98414312244371,0.176788442360718,0.284033972714316,0.496955969956988,4.90049609633068,0.924995400103691,-1.02091474895162,0.879325363270503,-0.797771197637413,3.18843120596499,0.440603033405856,3.41064582084454,-0.574627646323203,0.801616378943186,-0.00931383727314243,-2.69489118252329,0.213829714041067,-3.99927577879233,-0.615449640843458,-3.88847575276281,-3.2219466619305,-4.61366992931958,-5.30351718467485,-4.47898135861626,2.74608248442627,0.411189148199562,-4.12864169554005,-2.69489118252329,-3.10035629063146,-1.39560819839303,-4.43907232002444,-1.59627889385518
"MCT.f.0211",0.668736712201883,-0.164172410733221,-2.75224404710723,-1.77361032316732,1.59368550681915,0.241292697374944,0.0181491460607338,-0.520847354671953,4.67369553937389,-0.269532926391047,6.8666850653829,-2.40604609716588,3.60398022427522,1.7379351156637,2.05503107332177,-2.47389344482769,-0.857319591293166,-0.857319591293166,-2.65907929034098,-0.674998034499211,6.84460398230764,4.43799326623457,-2.28622383917611,1.57629376410728,-1.77361032316732,0.477681475439174,-1.08046314260738,3.43039636390947,0.0981918537342702,0.829079362277063,-1.36814521505916,0.241292697374944,2.18720284643026,-1.08046314260738,-2.31884850574459,0.477681475439174,4.0117521384813,-2.1654448974051,1.82370193742112,-2.55005932862664,0.305831218512515,-1.36814521505916,-0.269532926391047,-0.520847354671953,2.38527276019235,3.38831441847516,-0.0688622309288959,1.42506279438336,-1.77361032316732,2.58948830162104,-0.674998034499211,-0.0688622309288959,-0.164172410733221,4.04350083679588,-1.08046314260738,-1.36814521505916,1.2709121145561,-1.08046314260738,3.36512497355625,1.19680414240238,2.29541643107049,-1.08046314260738,0.624284949631049,-0.164172410733221,-2.68310581695405,0.577764933996157,-4.60883553993266,-0.387315962047431,-3.2545368379883,-1.91457328012216,-3.44337740138978,-2.27362596152347,-3.37904014797446,2.82150952696727,1.52222654283701,-4.52822228979843,-3.11272063284324,-1.08046314260738,-0.164172410733221,-4.08106433622678,-1.08046314260738
"MCT.f.0213",0.348675330339699,-3.80496040479009,-2.82937850000825,-3.23484360811641,-0.595786278501153,-0.560694958689882,-1.84854924699652,-1.2889334590611,5.22493231242988,0.725969561481167,7.51023268158984,-0.431483227209876,4.35221344460362,2.35053063548949,2.98176249296845,-1.44308413888836,0.0609932578879178,0.261663953350069,-3.72471922683522,-1.36304143121482,6.38521946222058,5.59920203305139,-2.31855287624226,1.96088716965652,-0.932258515122366,2.2416199438151,-3.23484360811641,3.6922239818981,0.389497324859954,1.56094693748033,0.0973609020587927,0.115060479158194,2.67595303592412,-1.09477744462014,-2.1362313194483,0.625886102924184,3.47385079006747,-2.54169642755647,2.51931507386486,-2.1362313194483,0.376074304527813,-0.560694958689882,-0.632153922672028,0.51466046781396,2.30641993704202,3.20130676025302,-0.749936958328411,2.69607443912354,-0.792496572747207,2.47060414585885,-0.595786278501153,0.306115715920903,0.166353773545744,3.87299128258138,0.490849819120241,-1.44308413888836,0.00383484404796931,-1.62540569568231,1.27050624258947,1.75558897866233,2.96160051967811,-0.632153922672028,0.842693835789308,-0.26442914254671,-1.62540569568231,-0.290404628949971,-4.29249385643414,-0.0567897777684655,-4.39842742054222,-3.42854011054878,-4.00576435015603,-4.86082026174459,-4.01683348831525,2.36357835088196,1.48810961352806,-3.86293202413446,-3.23484360811641,-0.709114963808156,1.34500876988739,-4.6247495089622,-1.36304143121482
"MCT.f.0214",0.807435361748189,-0.696642035028085,-2.43124309041619,-3.12439027097614,-0.351801548736356,0.59727900596079,-0.416340069873927,-0.696642035028085,4.75262762464626,-0.197650868909097,6.71372285559575,-1.33263080174808,4.89082691195109,1.49402514176197,1.83378145358438,-3.5298553790843,-0.612084647000022,0.287856946872603,-2.27709241058893,-1.65805320218271,6.31862145166934,4.25482590824971,-2.27709241058893,1.6029975477362,-1.17848012192082,0.372117290490343,-2.61356464721015,4.79787078737711,3.59743695561793,2.52809890929251,0.0944855538920637,0.513195888750249,2.8536512557997,-1.73809590985625,-1.51495235854204,-0.612084647000022,3.25911636390787,-3.5298553790843,1.06020116909374,-3.83324232255036,-0.291176926919921,-1.65805320218271,-0.372854957934188,-0.252710646092125,1.90386662446994,2.4838597769585,-0.667654498154833,3.62397842249454,-1.27856358047781,3.00102224864158,-1.13196010628593,-0.145465115738527,-0.0486152897486095,4.03048546870166,-0.128657997422146,-1.73809590985625,-0.197650868909097,-2.14356101796441,0.564489183137799,0.351708418859136,1.32607352525097,-0.252710646092125,0.644531890811336,-0.890798049469043,-2.43124309041619,-0.351801548736356,-5.52931824648286,-0.291176926919921,-4.66111936904479,-2.14356101796441,-3.81020366639265,-2.27709241058893,-4.27883357798999,2.92376961980839,1.83612063593755,-3.64834800457521,-4.51369184047851,3.68795482320134,5.34801473764997,-6.36027081180117,1.76093372104294
"MCT.f.0215",0.264371278500196,-2.42120606674996,-4.0217045312656,-1.97937331447092,0.699689349758042,-0.152522525431591,-1.03491170563006,-0.768283042376116,5.02990656100066,0.462973720898288,7.01000861709639,-1.06308258259676,4.25138930842223,2.16828630651891,2.44118698420521,-2.2205353712878,-0.954868997956528,-0.0858311509329187,-3.23213628296628,-1.48293642815702,6.76822840287922,5.09836581913806,-2.67252049503086,2.18950429961375,-0.726610345975548,1.60215952601356,-1.72805888619001,3.90851483877274,0.591055508755246,1.43835336914245,0.177359901510566,0.998340453580397,2.40443744199647,-0.768283042376116,-1.72805888619001,0.225756442372417,3.42907886689525,-1.36033410606469,1.9297884586762,-1.97937331447092,0.49956316833058,-0.811768154315855,-0.507556779912863,0.0910995572261594,2.15693544685022,2.74674948193484,-0.686605011361849,1.67498863476031,-1.03491170563006,3.01154506294161,-0.274625222232491,0.185590400647082,0.256766679114977,4.72346416763031,0.418521958327455,-1.57390820636275,0.815291359468065,-1.36033410606469,0.481435783738024,1.01992402524757,2.1303289034055,-0.384324139488915,0.862208279255817,-0.0858311509329187,-2.05348128662464,-0.384324139488915,-4.68870010545226,0.669836386608361,-5.88781841469145,-3.51981835541807,-4.52382607033292,-4.81692259107261,-4.36576891407357,3.085028403781,1.814509448653,-4.20804588046989,-2.67252049503086,-1.2511348140997,0.337396413515086,-4.69715062521416,0.10006822720892
"MCT.f.0216",0.696568721832565,-2.22659285888659,-2.36969370252726,-2.63205796699475,-0.457306245510594,-0.181052868882435,-0.216144188693706,-1.06344204908091,5.13028283842486,0.468034321883479,6.87382103371099,-0.540193905316361,4.09764662204407,2.23085041507205,2.56478023060343,-2.53674778719043,-0.309670246704529,0.388366919149608,-2.29558573037354,-0.775759976629128,6.879652862553,4.69374953560102,-1.99020408082236,2.0209495484075,-0.791508333597267,0.454428669827701,-2.4497364102008,3.86953195876482,0.637510972188964,1.5845042279516,-0.0904559735302087,1.54232930290088,2.18983520250462,-1.17344294429524,-2.10142971593258,1.4471729574173,3.94566429899507,-2.98873291093349,3.70671277404786,-2.29558573037354,1.65703067201986,-0.172469125191044,-0.964351146436678,0.140530755245027,1.90590346929989,4.15781427133067,-0.380766168388259,2.71075463943983,-0.671963182947485,2.87854420753262,-0.603909719702469,-0.0983611530373221,-0.0983611530373221,4.72893619490039,-0.122458704616383,-1.24576360587486,0.348560668749188,-0.309670246704529,-0.577934233299208,-0.290252160847427,2.64758613428766,-0.823769195815489,0.714331178172406,-0.391348277718796,-2.10142971593258,-0.261814225526894,-5.54612012745101,0.296465556865786,-6.81717312816409,-3.14288359076075,-4.74208253616684,-5.56398360990773,-4.49171665259149,3.43867976100774,2.76474634626794,-4.46021088522212,-1.63880619398447,-2.73741848265258,-1.22107099328449,-4.85784478988284,0.00699936262050415
"MCT.f.0218",0.50703948259633,-2.9161368057846,-1.0358239392151,-2.47430405350556,0.271133679668269,-0.670710126630503,-1.42448192900688,-1.0529183725744,4.92596739232672,0.691773585795669,7.36689387579682,-1.78115687294562,3.89657492451064,2.03419788806863,2.82401331304248,-1.42448192900688,-0.647453264466236,1.18005789572566,-1.18153575039649,-1.52984244466471,5.73710128342046,5.02008643405644,-2.81077629012677,1.74520365167055,-1.18153575039649,1.45892115957319,-2.71546611032245,3.7288096654909,1.3275851575121,1.98087346280394,-0.0319570181363568,0.117747233733767,3.29691452594934,-0.769555961267136,-2.0223189297625,1.34966807379985,3.60970711804311,-1.52984244466471,3.21000431131526,-1.93530755277287,1.03296787454808,-0.822901941972429,-0.459401032963296,-0.230559460534449,2.30481943960597,4.08601914861902,-0.970226656729287,3.16354209814624,-0.864866141071461,2.30361823826033,-0.731334748446938,0.117747233733767,-0.223012254899066,4.30073582636938,-0.422013500891676,-1.61685382165434,-0.0381875678869929,-0.718912228448381,-1.47577522339443,0.238496750355247,3.03247822981602,-0.923706641094394,0.670463799208918,-0.549013191652984,-3.16745123406551,-0.440532548658914,-5.23594606673011,0.117747233733767,-5.66935396075912,-3.50392347068672,-5.15258918023265,-5.23297032660535,-4.68902096917256,3.09103703502856,2.23907971712276,-4.65888783376198,-2.47430405350556,-0.908668763729854,0.917323877140443,-2.81077629012677,-0.769555961267136
"MCT.f.0219",0.886650146070102,-2.86285392986027,-0.260164244415886,-3.55600111042021,-0.543739534915013,-0.66562935252405,-1.82140005503211,-0.762793100977698,5.08923343087691,1.08195889839087,7.40810837154597,-1.28731756910185,3.71105898468667,1.87772089313402,2.78023447612368,-0.742590393660178,-0.527479014043233,2.03374131485844,-0.66562935252405,-1.51911918315917,5.85961750775293,5.21944534275699,-2.45738882175211,1.67332338464087,-1.22062619460318,1.75720486862157,-2.08966404162679,3.76032555828916,1.65893464718877,2.30193204406324,-0.285165546621303,0.294146491289844,2.99078430034031,-1.43573757422012,-2.70870325003301,1.1444792553722,3.4293323032073,-0.783412388180434,3.30919455414313,-2.35202830609428,0.716024629039338,-0.480226129192688,-1.15810583762184,-0.464958657061899,1.53774909038655,3.74627066992753,-1.32240888891312,2.80645211526596,-0.991051752958678,2.36736302398384,-0.560268836866224,-0.391933522047009,-0.364153957939933,4.87425342863462,0.0815850493061709,-1.71017441992188,-0.629261708353175,-1.71017441992188,-1.94656319798611,-0.188705280433741,3.25744348909068,-1.22062619460318,0.294146491289844,-0.647280213855854,-2.70870325003301,-0.991051752958678,-5.32882854827674,1.57389760450286,-6.076802009152,-2.86285392986027,-4.58815193108036,-5.68084684747773,-4.29856597626482,3.61437481041833,1.9092421274438,-4.11499216787025,-2.45738882175211,-0.337125285552014,1.28555785363211,-4.62591507417846,0.0727744196240161
"MCT.f.0220",0.346095391688313,-2.85935741284775,-2.41752466056871,-2.85935741284775,0.012322212036265,-0.166232861962213,-1.39302034405432,-0.866927248157541,5.01220811397652,0.468870948947817,7.20228706948304,-1.01353072234942,4.22216441445628,2.24860622520907,2.68755463744402,-1.83770616531577,-0.83707428500786,0.571039123506671,-2.6586867173856,-1.0492488049515,6.34436108281955,4.8452041157124,-2.01205955246054,1.81139241878633,-1.14455898475582,1.60910172759844,-2.1662102322878,3.756410241786,0.957133165858835,1.48732985538083,-0.451411804195875,0.667003111768414,2.30923084702551,-0.882194720288329,-2.28399326794419,1.24236725667198,3.96150769392038,-0.945708126010655,3.47392221529194,-2.01205955246054,1.11093450070437,-0.431609176899695,-0.897698906824295,-0.244397634811549,2.19971524950671,4.1501518861981,-0.766122549035575,2.46473599001527,-0.83707428500786,2.61338000528961,-0.602234693930459,-0.244397634811549,-0.220300083232488,4.80264014605415,-0.143927104447914,-1.47306305172786,0.350589781276152,-1.83770616531577,-1.72437748000876,-0.52398249703071,3.15625759449252,-0.637741382387368,0.538129389417873,-0.57924517570576,-2.6586867173856,-0.752516896979797,-5.16997170342031,0.563818875533184,-6.33380171156016,-3.95796970151586,-4.89373506697534,-5.26226946096848,-5.02370313683378,3.08954751984144,2.31049506969705,-4.63496584134964,-1.87852815983602,1.04149229198227,2.65003092378023,-4.86030668283207,0.169164683529235
"MCT.f.0221",-0.0023615480965344,-0.257253797725324,-1.61179946053063,-1.74533085315516,-0.0803230895662462,-0.395404136206142,-1.2933457294121,-2.30494664109058,4.72844960784453,0.260002716370957,7.19639217309907,-1.43994920360398,3.5804627046769,1.63905941019062,2.14210667680037,-2.59262871354236,-0.0023615480965344,0.903878847924119,-2.08180308977637,-2.1871636054342,6.06981855719338,4.48035847813499,-2.59262871354236,1.61454837917627,-1.12629164474893,1.37766320000976,-1.98649290997205,3.43323726028295,0.585425116805585,1.50448977556246,-0.47236517734227,0.200579295900156,1.84805983378011,-0.69550872865648,-3.28577589410231,0.780397791153098,3.8316999158619,-0.773470270126192,2.48358622619988,-2.08180308977637,1.43272297719279,-0.257253797725324,-0.91865227997069,-0.150281678173157,1.74029520812379,4.60978425162798,-0.800869244314306,2.49804928822743,-1.05218367259521,2.28256860965879,-0.95040097828527,-0.45256255004609,-0.577725693000096,4.1105593996985,-0.241253456378883,-1.89948153298242,0.0929486317077905,-2.08180308977637,-2.08180308977637,-0.0023615480965344,2.84036522299755,-0.69550872865648,0.63949233807586,-0.273514318597105,-2.4384780337151,-0.74680202304403,-4.24140921285908,0.867885245276214,-5.45984956568163,-1.67633798166821,-4.66010196184223,-4.08912136596266,-3.28577589410231,3.31000461985901,1.78312830811793,-3.93771180388025,-2.77495027033632,0.91891672528866,3.00084274029616,-3.28577589410231,-0.74680202304403
"MCT.f.0222",0.854674787767784,-0.572441567872362,-0.659452944861991,1.82165863395746,0.844624451914283,-3.68149464338719,-3.2759717133874,-1.80458524916499,3.3569300758904,0.0107047174732551,4.59282048318464,1.68322660533393,3.30998096777949,0.782104094932949,0.715412720434276,-2.6518831095522,2.71409290546965,4.76429490857962,-0.0128257799369391,-3.05734821766036,5.56986461879442,1.99570779231985,-0.977906675980526,1.6744546192611,-0.917282054164091,0.120705612687583,-0.754763124666316,3.37800054745973,-0.349298016558152,0.606213428469284,0.497999843829052,0.0996522034897513,2.70940905615723,-1.80458524916499,-2.6518831095522,1.23311122348803,2.46810472147142,-3.38640894162521,2.33854947722654,-1.55327082088409,1.62478300946386,1.13985373000145,-1.18554604075877,2.38290264477634,0.692155858270009,3.0418490292505,-1.67105385654047,1.74256604512024,-2.14105748578621,1.40855990099422,-0.615001182291158,-1.0424451971181,-0.659452944861991,4.70375799342206,2.40010737022597,-1.18554604075877,-3.05734821766036,-1.80458524916499,-1.55327082088409,2.0666157617429,2.27778312201039,-0.572441567872362,0.292555869614243,-1.55327082088409,-1.35260012542194,-0.705972960496884,-4.13583922483398,2.30862779736149,-3.49473486803112,-0.917282054164091,-4.17205375979776,-3.81227911315217,-2.14105748578621,3.58904229718737,-2.36420103710042,1.33090896676416,-1.95873592899225,-3.25618507884539,-1.95873592899225,-4.42612158299526,0.7038518980332
"MCT.f.0223",0.580272688813567,-1.86000180695367,-0.745641161317416,1.48739286871551,0.0652890548989127,-4.21137706411714,-2.95861409562177,-0.915540198112814,4.05504440886741,0.737382826261026,5.57464927597196,1.93815903756133,3.63853160626488,1.56472607211868,2.22075884683362,-1.40801668321061,3.61646174497785,5.27310410974415,0.242970232136365,-1.96008526551065,5.94905625314166,3.08367935234549,-0.587036131140777,1.46022651217482,-0.777389859631996,-0.168325796282592,-1.16685462639372,3.03499101598532,-0.670417740079829,0.640653199802475,0.498153137195192,-0.934232331124966,2.22316945467031,-1.72647041432914,-2.82508270299725,1.49904995325773,2.22637458561926,-2.70729966734087,3.01628543461151,-1.86000180695367,1.78507502450188,1.74704762891264,-1.86000180695367,2.4113592598327,0.498153137195192,1.84423530281459,-1.2669380849507,0.992629622959653,-1.47053704019194,1.14520921055487,-0.45017694842358,-1.47053704019194,-1.24096259854744,4.50802200739842,1.50400454638241,-1.81348179131877,-4.21137706411714,-1.40801668321061,-2.33957488721555,2.52202482772022,2.16874547278262,-1.21564479056315,-0.168325796282592,-1.9087919711231,-0.934232331124966,-0.897191059444617,-4.46866626934074,1.6393876008877,-5.76363785825169,0.170649570556739,-4.89576930186588,-4.54000618349928,-1.50332686301493,4.6010942763725,-2.13193552243731,1.66775829801692,-1.68564841980889,-3.5182298835572,-1.81348179131877,-3.80591195600898,0.43301383502423
"MCT.f.0224",0.501374466864037,-1.02468183663101,-1.02468183663101,1.22660996197548,-0.619216728522848,-3.42417379636176,-3.98364825858987,-1.38135678056974,3.64440167510073,0.228081131864356,5.20855172591434,1.15006988485315,3.1725201110308,0.921228312424301,0.433933186068504,-2.79163726458149,2.84443366778586,4.65753646010935,-0.108391104756857,-1.24782538794522,5.70466422237709,2.66169448726481,-1.38135678056974,1.46022481315699,-0.554678207385277,-0.149213099277113,-1.38135678056974,3.19482586854509,-0.619216728522848,1.21602785264495,0.522880672085,-0.688209600009799,2.18616181653992,-2.22865464095695,-2.63411974906511,1.6285601279762,2.27115502937332,-2.86194554225625,2.84024956126328,-1.535507460397,1.51692015683353,1.41766519873819,-2.22865464095695,2.32522225064359,0.361612524488878,1.85451662066703,-1.13004235228884,0.976798163579112,-1.38135678056974,1.39123194167004,-0.0314300636207291,-1.535507460397,-0.929371656826688,4.73988211028505,1.46022481315699,-1.24782538794522,-2.22865464095695,-1.24782538794522,-1.94097256850517,3.16648691022663,1.51692015683353,-0.688209600009799,0.433933186068504,-1.24782538794522,-1.13004235228884,-0.842360279837058,-3.98409648747891,1.44341769484061,-2.63411974906511,0.433933186068504,-4.83900616500572,-6.1704796892143,-1.38135678056974,4.37934598433914,-1.24782538794522,1.02944189706453,-1.94097256850517,-2.84923773106487,-0.554678207385277,-2.22865464095695,-0.842360279837058
"MCT.f.0225",0.721661407424847,-2.36938104593347,-0.310992913451465,1.31949840818047,-0.759943133499368,-4.20984547695465,-3.91587452833676,-0.942264690293323,3.68974214964833,0.156347598374787,4.98913133034854,2.66214560719416,2.48395045434412,0.169592825124807,0.683046571297068,-0.865303649157195,3.16269005104079,6.44130231821753,0.773333417969168,-3.46799333460158,5.35477096210218,2.6401425193101,-1.38855179292174,2.12485757934734,-0.209896796580096,0.195568311528068,-1.32792717110531,3.68035240929849,-0.523554355435138,1.23702218635623,0.856139321653401,-0.472261061047587,2.19322952563583,-1.52208318554627,-1.9639159378253,1.30691962597361,2.88724589356036,-2.77484615404163,2.65996695709494,-1.16540824160753,1.31949840818047,1.41101351701624,-1.85855542216748,1.87673040476061,0.758840410666601,2.67726468568582,-0.942264690293323,1.48783372299968,-1.32792717110531,1.94588237258073,-0.550222602517299,-0.497578869031877,-0.664632953695043,6.40724905249425,1.93242925488361,-0.942264690293323,-3.46799333460158,-1.76324524236315,-2.36938104593347,3.91940645066297,1.75236249047675,-0.79384468517505,0.592449675944841,-0.695404612361797,0.195568311528068,-1.1166180774381,-4.85044734597497,0.736699284789388,-3.99976416457215,-0.497578869031877,-4.75241290959961,-4.42649455862265,-1.9639159378253,3.7170148213418,-1.9639159378253,0.0729659894357358,-2.55170260272742,-4.086648983709,-4.08275991042777,-4.50374908016905,-0.332499118672429
"MCT.f.0226",0.896478019732384,-1.80320393169931,-0.24505931365276,1.21110472742762,-0.48144809171699,-3.48698347067092,-3.1894982928192,-0.838123035655723,3.62119527331981,0.194891970526574,4.99668770140688,2.21542880878709,3.07770225572216,1.26484900343431,1.25315296367112,-1.17459527227694,3.331858940772,5.61076635849113,0.639143103669894,-2.49635111225926,5.20868611201483,2.72535515191694,-1.11005675113936,1.52900057847589,-0.586808607374817,0.9048462694029,-0.938206494212705,3.11677699412882,-0.586808607374817,0.844742345333195,0.336862231796961,-0.271727560734921,2.44171348900217,-1.93673532432383,-2.09088600415109,1.5467001555753,2.53408680913318,-1.48475020058078,2.90745176213476,-1.39773882359115,1.25901808312351,1.37484989864864,-2.27320756094505,2.20866440869855,0.260489253012387,1.78723544960137,-1.31769611591761,0.870944717727219,-1.93673532432383,1.3537964894508,-0.416909570579419,-1.80320393169931,-0.886913199825155,4.7416067903305,1.85714743880009,-1.48475020058078,-2.27320756094505,-1.68542089604293,-2.27320756094505,2.76633907664563,1.56839298018655,-1.11005675113936,0.0293775320490003,-1.31769611591761,-2.09088600415109,-1.24358814376389,-3.76425772294916,2.49747706352062,-5.88982436857109,0.291741796516491,-4.40255523158606,-4.3188653207903,-1.93673532432383,4.28271815909484,-1.5800603803851,1.12798982071711,-1.80320393169931,-3.1894982928192,-3.1894982928192,-4.13525197339254,-0.24505931365276
"MCT.f.0227",0.846644243884823,-1.39406544539113,-0.438554000363699,1.28695608332316,-0.806278780489016,-3.86955745260988,-3.05495547164026,-0.70091826483119,4.02469807423277,0.462232544974491,5.44690879990065,2.03344924458839,3.3900873961254,1.27316276119082,2.05274244752307,-1.21174388859718,3.70458072602783,5.43551205252698,-0.170290013769019,-1.90489106915713,5.99858207533049,3.27314013151641,-0.170290013769019,1.77562013528629,-1.05759320876992,0.430483846659911,-1.39406544539113,3.37492282582635,-1.21174388859718,0.908519647602911,0.493004203641245,-0.70091826483119,2.16698063721292,-1.90489106915713,-3.07014395816012,1.3272299824611,2.90999964781303,-2.67454979954529,2.48543436833145,-1.39406544539113,1.40321588943902,1.47383345665297,-1.61720899670534,2.60229870847076,0.551844703664178,1.78398838495681,-1.21174388859718,0.966788555726886,-1.90489106915713,1.72388446088711,-0.438554000363699,-1.61720899670534,-1.61720899670534,5.9264615168816,1.4851330119069,-2.31035617726529,-2.71802050545594,-1.90489106915713,-1.90489106915713,3.094570924341,1.86403109263035,-1.05759320876992,0.254593180196247,-1.05759320876992,-1.39406544539113,-1.05759320876992,-4.18395896971874,0.846644243884823,-5.8747661912326,0.292333508179094,-5.21620058269954,-4.65054209070119,-2.37017897086007,4.06722074943504,-0.806278780489016,0.254593180196247,-1.61720899670534,-3.52826723617398,-2.77858296644609,-3.812546432505,0.0875390955330805
"MCT.f.0228",0.0530573904039859,-2.58599993921127,-1.89285275865133,1.29212151454119,0.646121112406949,-2.58599993921127,-2.58599993921127,-0.912023505639601,4.1167790924121,0.815197442450883,5.82249383528162,1.91380973111899,3.24685957772007,1.28520107169662,2.23696619176443,-2.07517431544528,4.32972350942004,4.78590855533842,-0.218876325079656,-1.89285275865133,5.87130169496436,3.51730408965224,-0.465736403011182,1.24986170525131,-0.976562026777172,-0.101093289423272,-1.19970557809138,3.05235473012247,0.186588783028508,1.31933407806608,0.722107019384871,-0.640089790155959,2.72061623015146,-2.29831786675949,-2.99146504731944,0.869264663721159,2.17045969432304,-3.21742747930667,2.2738124651504,-1.48738765054316,0.672096598810209,0.505042514147043,-2.07517431544528,2.88065274215598,0.186588783028508,1.66724590559668,-1.48738765054316,1.65772202408543,-1.89285275865133,1.27823240238052,-0.352407717704179,-1.73870207882407,-0.640089790155959,4.28336095178355,2.0742895459979,-1.48738765054316,-3.8075032479548,-0.912023505639601,-2.58599993921127,2.57496923618554,1.29899439382895,-1.48738765054316,0.00426722623455374,-1.11966287041785,-2.29831786675949,-0.465736403011182,-3.26554069228782,1.74473340107506,-6.52177438961791,1.31260004588473,-4.79149489666544,-4.37475128279408,-0.4265156898579,4.94894076465305,0.549494276717877,1.72255954358074,-3.24609548193145,-3.59223312366535,-2.99146504731944,-4.91717044344883,0.746204570963931
"MCT.f.0229",1.07760988826958,-2.14126593659862,-0.809038796749007,1.1309011853198,-0.911317645869425,-4.57595002779521,-3.98709262709695,-0.974831051591751,4.06094990452499,0.737340979717957,5.80877259454542,1.97648671652149,3.77337440211647,2.06499654182746,2.45544753937125,-1.68450753410291,3.96681137101755,5.37031626243683,-0.108971173344487,-1.71840908577859,5.84138398162666,3.52479645278483,-0.441314016623689,1.82404836587975,-0.654888116921748,0.0559586407375979,-1.65171771127992,3.26141144527366,-0.289914370168321,1.06276338015258,0.0080452850417004,-0.490585065630472,2.46179676704991,-1.61996901296534,-2.68780964296669,1.67933406101548,2.66275510813464,-1.47478700312084,2.92066265188519,-1.95021069983591,1.78952717151152,1.72993507430927,-2.25249157170885,2.20458796668153,0.482639587996035,1.40804892408662,-0.911317645869425,1.38043980847256,-1.27904242599474,1.22784313051203,-0.691255761092623,-1.02526190521864,-0.754971575478731,4.34055296243359,1.42455342475809,-2.04118247804164,-3.98709262709695,-1.42214326963542,-1.95021069983591,2.40594055784007,1.85354903027645,-1.53035685427565,-0.165723989936937,-1.78986804976073,-1.86682909089686,-0.754971575478731,-4.78503950487533,2.18042386379139,-5.42425191187552,0.566784264503589,-4.83412627540735,-4.85295279351164,-0.95857053071997,4.07984727342099,-1.78986804976073,1.20771436308142,-2.04118247804164,-5.03991654241743,-3.00626337408523,-3.98709262709695,1.30621219762754
